patent_id,title,abstract,description,country,cpc,cpc_low,cpc_inventive_low,top_terms,url,claims,publication_date,filing_date,priority_date,family_id,applicant,inventors,source,source_status
JP-6407234-B2,Safety mat to protect technical equipment,,Published granted patent (Second level),Japan,H03K17/9645; G01L1/205; G01D5/16; F16P3/12; G01L1/20; H01H3/141; H01H2003/148; H01C10/10; F16P3/12; H01H2003/148; H01H3/141; H01C10/10; F16P3/12; G01L1/205,H03K17/9645; H03K17/96; H03K17/94; H03K17/00; H03K; H03; H; G01L1/205; G01L1/20; G01L1/00; G01L; G01; G; G01D5/16; G01D5/14; G01D5/12; G01D5/00; G01D; F16P3/12; F16P3/00; F16P; F16; F; H01H3/141; H01H3/14; H01H3/02; H01H3/00; H01H; H01; H01H2003/148; H01C10/10; H01C10/00; H01C,H03K17/9645; H03K17/96; H03K17/94; H03K17/00; H03K; H03; H; G01L1/205; G01L1/20; G01L1/00; G01L; G01; G; G01D5/16; G01D5/14; G01D5/12; G01D5/00; G01D; F16P3/12; F16P3/00; F16P; F16; F; H01H3/141; H01H3/14; H01H3/02; H01H3/00; H01H; H01; H01H2003/148; H01C10/10; H01C10/00; H01C,sensor; safety mat; layer; area; region; safety; support; connection; active sensor; mat according,https://patents.google.com/patent/JP6407234B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6407371-B2,"Polymer, ion exchange membrane and structure-reinforced membrane using the same",,Published granted patent (Second level),Japan,C08J3/24; C08F226/06; C08F212/22; C08J5/2231; C25B13/08; H01M8/1023; C08J2339/04; C08F226/06; H01M8/0239; C08J2325/18; C08J5/2231; C08L25/18; C25B13/08; C08F212/26; C08F212/14; C08F212/32; C08J2325/18; C02F1/46104; C08J2325/18; C08J5/20; C08J2353/00; H01M50/417; H01M50/426; H01M50/489; H01M50/414; H01M50/426; H01M50/489; H01M50/417; H01M50/414; H01M50/489; H01M50/426; H01M50/417; H01M50/414; C08F212/26; C08F212/22; C08F12/26; H01M8/1023; C08F12/22; C08F12/32; C08J2353/00; Y02E60/10; Y02E60/50,C08J3/24; C08J3/00; C08J; C08; C; C08F226/06; C08F226/00; C08F; C08F212/22; C08F212/14; C08F212/04; C08F212/02; C08F212/00; C08J5/2231; C08J5/2218; C08J5/2206; C08J5/22; C08J5/20; C08J5/00; C25B13/08; C25B13/04; C25B13/00; C25B; C25; H01M8/1023; H01M8/102; H01M8/1018; H01M8/1016; H01M8/10; H01M8/00; H01M; H01; H; C08J2339/04; C08J2339/00; H01M8/0239; H01M8/023; H01M8/0202; H01M8/02; C08J2325/18; C08J2325/00; C08L25/18; C08L25/00; C08L; C08F212/26; C08F212/32; C02F1/46104; C02F1/461; C02F1/46; C02F1/00; C02F; C02; C08J2353/00; H01M50/417; H01M50/414; H01M50/411; H01M50/409; H01M50/40; H01M50/00; H01M50/426; H01M50/489; C08F12/26; C08F12/14; C08F12/04; C08F12/02; C08F12/00; C08F12/22; C08F12/32; Y02E60/10; Y02E60/00; Y02E; Y02; Y; Y02E60/50; Y02E60/30,C08J3/24; C08J3/00; C08J; C08; C; C08F226/06; C08F226/00; C08F; C08F212/22; C08F212/14; C08F212/04; C08F212/02; C08F212/00; C08J5/2231; C08J5/2218; C08J5/2206; C08J5/22; C08J5/20; C08J5/00; C25B13/08; C25B13/04; C25B13/00; C25B; C25; H01M8/1023; H01M8/102; H01M8/1018; H01M8/1016; H01M8/10; H01M8/00; H01M; H01; H; C08J2339/04; C08J2339/00; H01M8/0239; H01M8/023; H01M8/0202; H01M8/02; C08J2325/18; C08J2325/00; C08L25/18; C08L25/00; C08L; C08F212/26; C08F212/32; C02F1/46104; C02F1/461; C02F1/46; C02F1/00; C02F; C02; C08J2353/00; H01M50/417; H01M50/414; H01M50/411; H01M50/409; H01M50/40; H01M50/00; H01M50/426; H01M50/489; C08F12/26; C08F12/14; C08F12/04; C08F12/02; C08F12/00; C08F12/22; C08F12/32; Y02E60/10; Y02E60/00; Y02E; Y02; Y; Y02E60/50; Y02E60/30,polymer; group; alkyl group; independently hydrogen; independently; following; exchange membrane; ion exchange; repeating unit; compound,https://patents.google.com/patent/JP6407371B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6408793-B2,Flat high torque outer rotor type motor,,Published granted patent (Second level),Japan,H02K9/04,H02K9/04; H02K9/02; H02K9/00; H02K; H02; H,H02K9/04; H02K9/02; H02K9/00; H02K; H02; H,ring; high torque; rotor; type motor; rotor type; motor; flat high; duct; outer rotor; shaped duct,https://patents.google.com/patent/JP6408793B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6408888-B2,Turbine bucket closing assembly and its assembling method,,Published granted patent (Second level),Japan,Y02T50/60; F01D5/326; F01D5/3007; F01D5/225; F01D5/225; F05D2250/13; F01D5/326; F01D5/3007; F01D5/00; F01D5/30; F01D5/34; F05D2250/13,Y02T50/60; Y02T50/00; Y02T; Y02; Y; F01D5/326; F01D5/32; F01D5/30; F01D5/00; F01D; F01; F; F01D5/3007; F01D5/225; F01D5/22; F01D5/12; F05D2250/13; F05D2250/10; F05D2250/00; F05D; F05; F01D5/34,Y02T50/60; Y02T50/00; Y02T; Y02; Y; F01D5/326; F01D5/32; F01D5/30; F01D5/00; F01D; F01; F; F01D5/3007; F01D5/225; F01D5/22; F01D5/12; F05D2250/13; F05D2250/10; F05D2250/00; F05D; F05; F01D5/34,rotor wheel; bucket; dovetail; keyway; wheel assembly; turbine engine; key; dovetail slots; axis; closure,https://patents.google.com/patent/JP6408888B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6408983-B2,"Liquid crystal dropping method sealing agent, vertical conduction material, and liquid crystal display element",,Published granted patent (Second level),Japan,C08F2/50; C08F220/325; G02F1/1339; C08F220/325; C08F2/50; C08F230/085; C08F230/085; C08F230/085; G02F1/1339; C08F220/325; C08F2/50; G02F1/13415; G02F1/13415,C08F2/50; C08F2/48; C08F2/46; C08F2/00; C08F; C08; C; C08F220/325; C08F220/32; C08F220/26; C08F220/10; C08F220/02; C08F220/00; G02F1/1339; G02F1/1333; G02F1/133; G02F1/13; G02F1/01; G02F1/00; G02F; G02; G; C08F230/085; C08F230/08; C08F230/04; C08F230/00; G02F1/13415; G02F1/1341,C08F2/50; C08F2/48; C08F2/46; C08F2/00; C08F; C08; C; C08F220/325; C08F220/32; C08F220/26; C08F220/10; C08F220/02; C08F220/00; G02F1/1339; G02F1/1333; G02F1/133; G02F1/13; G02F1/01; G02F1/00; G02F; G02; G; C08F230/085; C08F230/08; C08F230/04; C08F230/00; G02F1/13415; G02F1/1341,liquid crystal; meth; acrylate; group; crystal dropping; sealing agent; compound; dropping method; weight; curable resin,https://patents.google.com/patent/JP6408983B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6409590-B2,Information processing apparatus and program,,Published granted patent (Second level),Japan,G11C11/406; G11C11/40615; G11C11/40615; G11C11/40611; G11C11/406; G11C11/40611,G11C11/406; G11C11/401; G11C11/40; G11C11/34; G11C11/21; G11C11/00; G11C; G11; G; G11C11/40615; G11C11/40611,G11C11/406; G11C11/401; G11C11/40; G11C11/34; G11C11/21; G11C11/00; G11C; G11; G; G11C11/40615; G11C11/40611,memory; self; refresh; dram; cke; saving mode; power; power saving; cpu; mode,https://patents.google.com/patent/JP6409590B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6409949-B2,"Imaging unit, color measuring device, color measuring system, and image forming apparatus.",,Published granted patent (Second level),Japan,,,,color; unit; colorimetric; image; imaging unit; image forming; forming apparatus; illumination light; imaging; value,https://patents.google.com/patent/JP6409949B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6410019-B2,Fixing device and solar cell module construction method,,Published granted patent (Second level),Japan,Y02B10/10; Y02E10/50,Y02B10/10; Y02B10/00; Y02B; Y02; Y; Y02E10/50; Y02E10/00; Y02E,Y02B10/10; Y02B10/00; Y02B; Y02; Y; Y02E10/50; Y02E10/00; Y02E,solar cell; eaves; ridge; cell module; engagement hook; fixture; side engagement; frame; wedge; erected,https://patents.google.com/patent/JP6410019B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6413461-B2,"Piezoelectric driving device and driving method thereof, robot and driving method thereof",,Published granted patent (Second level),Japan,,,,piezoelectric; electrode; driving device; substrate; wiring; diaphragm; drive device; lead; lead electrode; robot,https://patents.google.com/patent/JP6413461B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6414164-B2,"Automatic performance device, automatic performance method, program, and electronic musical instrument",,Published granted patent (Second level),Japan,G10H1/0033; G10H1/0025; G10H1/0025; G10H2210/076; G10H1/0033; G10H1/34; G10H1/0575; G10H2240/325; G10H1/02; G10H2210/385; G10H2240/325; G10H1/42; G10H2210/385; G10H2210/061; G10H1/344; G10H1/42; G10H2210/076,G10H1/0033; G10H1/00; G10H; G10; G; G10H1/0025; G10H1/0008; G10H2210/076; G10H2210/031; G10H2210/00; G10H1/34; G10H1/32; G10H1/0575; G10H1/057; G10H1/053; G10H1/04; G10H1/02; G10H2240/325; G10H2240/00; G10H2210/385; G10H2210/375; G10H1/42; G10H1/40; G10H1/36; G10H2210/061; G10H1/344,G10H1/0033; G10H1/00; G10H; G10; G; G10H1/0025; G10H1/0008; G10H2210/076; G10H2210/031; G10H2210/00; G10H1/34; G10H1/32; G10H1/0575; G10H1/057; G10H1/053; G10H1/04; G10H1/02; G10H2240/325; G10H2240/00; G10H2210/385; G10H2210/375; G10H1/42; G10H1/40; G10H1/36; G10H2210/061; G10H1/344,track; sequence data; reproduction; performance; automatic performance; timing; section; cpu; reproduced; switch,https://patents.google.com/patent/JP6414164B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6417391-B2,"MULTILAYER SHEET, SOLAR CELL BACK SHEET, SOLAR CELL MODULE, AND MULTILAYER SHEET MANUFACTURING METHOD",,Published granted patent (Second level),Japan,H10F19/804; H10F19/85; B32B2457/12; B32B27/365; B32B27/36; B32B27/32; B32B27/304; B32B27/302; B32B27/08; Y02E10/50; C08L53/02; B32B27/30,H10F19/804; H10F19/80; H10F19/00; H10F; H10; H; H10F19/85; B32B2457/12; B32B2457/00; B32B; B32; B; B32B27/365; B32B27/36; B32B27/00; B32B27/32; B32B27/304; B32B27/30; B32B27/302; B32B27/08; B32B27/06; Y02E10/50; Y02E10/00; Y02E; Y02; Y; C08L53/02; C08L53/00; C08L; C08; C,H10F19/804; H10F19/80; H10F19/00; H10F; H10; H; H10F19/85; B32B2457/12; B32B2457/00; B32B; B32; B; B32B27/365; B32B27/36; B32B27/00; B32B27/32; B32B27/304; B32B27/30; B32B27/302; B32B27/08; B32B27/06; Y02E10/50; Y02E10/00; Y02E; Y02; Y; C08L53/02; C08L53/00; C08L; C08; C,resin layer; resin; mass; multilayer sheet; styrene; solar cell; layer; conjugated diene; parts; resin composition,https://patents.google.com/patent/JP6417391B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6417406-B2,MR imaging with enhanced susceptibility contrast,,Published granted patent (Second level),Japan,A61B5/055; A61B5/0042; G01R33/5608; G01R33/5602; G01R33/5616; G01R33/36; G01R33/5616; G01R33/56; G01R33/3852; G01R33/5615; G01R33/56; A61B5/0042; A61B5/055,A61B5/055; A61B5/05; A61B5/00; A61B; A61; A; A61B5/0042; A61B5/004; A61B5/0033; G01R33/5608; G01R33/56; G01R33/54; G01R33/48; G01R33/44; G01R33/20; G01R33/00; G01R; G01; G; G01R33/5602; G01R33/5616; G01R33/5615; G01R33/561; G01R33/36; G01R33/32; G01R33/28; G01R33/3852; G01R33/385; G01R33/38,A61B5/055; A61B5/05; A61B5/00; A61B; A61; A; A61B5/0042; A61B5/004; A61B5/0033; G01R33/5608; G01R33/56; G01R33/54; G01R33/48; G01R33/44; G01R33/20; G01R33/00; G01R; G01; G; G01R33/5602; G01R33/5616; G01R33/5615; G01R33/561; G01R33/36; G01R33/32; G01R33/28; G01R33/3852; G01R33/385; G01R33/38,image; voxel; echo; values; generating; susceptibility; susceptibility weighted; intensity; weighted; imaging,https://patents.google.com/patent/JP6417406B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6417699-B2,Rotation detection device and rotation detection method,,Published granted patent (Second level),Japan,G01D5/24471; H03M1/303; H03M1/303; H03M1/668; G01D5/24471; G01D5/145,G01D5/24471; G01D5/244; G01D5/12; G01D5/00; G01D; G01; G; H03M1/303; H03M1/30; H03M1/28; H03M1/24; H03M1/22; H03M1/12; H03M1/00; H03M; H03; H; H03M1/668; H03M1/66; G01D5/145; G01D5/142; G01D5/14,G01D5/24471; G01D5/244; G01D5/12; G01D5/00; G01D; G01; G; H03M1/303; H03M1/30; H03M1/28; H03M1/24; H03M1/22; H03M1/12; H03M1/00; H03M; H03; H; H03M1/668; H03M1/66; G01D5/145; G01D5/142; G01D5/14,rotation; angle; rotating body; signal; output; vector; detection; signals; rotation detection; unit,https://patents.google.com/patent/JP6417699B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6420560-B2,Decorative structure and manufacturing method thereof,,Published granted patent (Second level),Japan,,,,glitter; coating film; ink; layer; ink layer; glittering; decorative structure; coating; pigment; substrate,https://patents.google.com/patent/JP6420560B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6420778-B2,"Excess thermal spray coating removal device, shield plate, and shield unit",,Published granted patent (Second level),Japan,B05B13/0636; B05B12/32; C23C4/18; B05B12/32; C23C4/18; F02F7/0043; B08B9/0813; B08B3/02; B08B17/00; F02F2200/00; B05B13/0636; C23C2/00322; C23C2/14; C23C2/16,B05B13/0636; B05B13/0627; B05B13/06; B05B13/00; B05B; B05; B; B05B12/32; B05B12/16; B05B12/00; C23C4/18; C23C4/00; C23C; C23; C; F02F7/0043; F02F7/00; F02F; F02; F; B08B9/0813; B08B9/0804; B08B9/08; B08B9/00; B08B; B08; B08B3/02; B08B3/00; B08B17/00; F02F2200/00; C23C2/00322; C23C2/0032; C23C2/003; C23C2/00; C23C2/14; C23C2/16,B05B13/0636; B05B13/0627; B05B13/06; B05B13/00; B05B; B05; B; B05B12/32; B05B12/16; B05B12/00; C23C4/18; C23C4/00; C23C; C23; C; F02F7/0043; F02F7/00; F02F; F02; F; B08B9/0813; B08B9/0804; B08B9/08; B08B9/00; B08B; B08; B08B3/02; B08B3/00; B08B17/00; F02F2200/00; C23C2/00322; C23C2/0032; C23C2/003; C23C2/00; C23C2/14; C23C2/16,nozzle; shield; chamber; cylinder bore; pressure water; cylinder; shield plate; spray coating; sprayed; small,https://patents.google.com/patent/JP6420778B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6423097-B2,Transmission method and system for optical burst transmission network,,Published granted patent (Second level),Japan,H04B10/675; H04B10/25; H04Q2011/0086; H04Q11/0066; H04J14/0287; H04Q2011/0081; H04Q2011/0088; H04J14/0284; H04B10/25; H04Q2011/0081; H04Q2011/0098; H04Q2011/0098; H04Q2011/0086; H04B10/25; H04Q2011/0088; H04B10/0773; H04Q11/0066; H04L41/0695,H04B10/675; H04B10/671; H04B10/67; H04B10/66; H04B10/60; H04B10/00; H04B; H04; H; H04B10/25; H04Q2011/0086; H04Q11/0062; H04Q11/0001; H04Q11/00; H04Q; H04Q11/0066; H04J14/0287; H04J14/02; H04J14/00; H04J; H04Q2011/0081; H04Q2011/0079; H04Q2011/0088; H04J14/0284; H04J14/0278; H04Q2011/0098; H04Q2011/009; H04B10/0773; H04B10/077; H04B10/075; H04B10/07; H04L41/0695; H04L41/06; H04L41/00; H04L,H04B10/675; H04B10/671; H04B10/67; H04B10/66; H04B10/60; H04B10/00; H04B; H04; H; H04B10/25; H04Q2011/0086; H04Q11/0062; H04Q11/0001; H04Q11/00; H04Q; H04Q11/0066; H04J14/0287; H04J14/02; H04J14/00; H04J; H04Q2011/0081; H04Q2011/0079; H04Q2011/0088; H04J14/0284; H04J14/0278; H04Q2011/0098; H04Q2011/009; H04B10/0773; H04B10/077; H04B10/075; H04B10/07; H04L41/0695; H04L41/06; H04L41/00; H04L,network; node; logical; data; control; nodes; bandwidth; transmission; subnetwork; obtn,https://patents.google.com/patent/JP6423097B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6423932-B2,How to calibrate a mass spectrometer,,Published granted patent (Second level),Japan,H01J49/0009; H01J49/0009; H01J49/0009; H01J49/0009; H01J49/4215; H01J49/36; H01J49/40; H01J49/4215; H01J49/4215; H01J49/4225; H01J49/42,H01J49/0009; H01J49/00; H01J; H01; H; H01J49/4215; H01J49/421; H01J49/4205; H01J49/42; H01J49/34; H01J49/26; H01J49/36; H01J49/40; H01J49/4225; H01J49/422,H01J49/0009; H01J49/00; H01J; H01; H; H01J49/4215; H01J49/421; H01J49/4205; H01J49/42; H01J49/34; H01J49/26; H01J49/36; H01J49/40; H01J49/4225; H01J49/422,cal; mass; voltage; function; value; check; det; quadrupole; fit; filter window,https://patents.google.com/patent/JP6423932B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6425219-B2,Learning Based Segmentation for Video Coding,,Published granted patent (Second level),Japan,H04N19/192; H04N19/96; H04N19/119; H04N19/14; H04N19/176; H04N19/119; H04N19/176; H04N19/96; H04N19/176; H04N19/14; H04N19/96; H04N19/119; H04N19/14; H04N19/192; H04N19/192,H04N19/192; H04N19/189; H04N19/10; H04N19/00; H04N; H04; H; H04N19/96; H04N19/90; H04N19/119; H04N19/102; H04N19/14; H04N19/136; H04N19/134; H04N19/176; H04N19/17; H04N19/169,H04N19/192; H04N19/189; H04N19/10; H04N19/00; H04N; H04; H; H04N19/96; H04N19/90; H04N19/119; H04N19/102; H04N19/14; H04N19/136; H04N19/134; H04N19/176; H04N19/17; H04N19/169,frame; classifier; option; cost; candidate; characteristic; split; video; ctu; coding,https://patents.google.com/patent/JP6425219B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6425632-B2,Printed board,,Published granted patent (Second level),Japan,,,,wiring; wiring line; layer; circuit board; printed circuit; wiring layer; line; insulating layer; power supply; inductance,https://patents.google.com/patent/JP6425632B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6425969-B2,helicopter,,Published granted patent (Second level),Japan,B64D17/80; B64C2025/325; B64C2025/325; B64D2201/00; B64D2201/00; B64D17/80; B64C25/32; B64C25/32; B64U10/16; B64U50/30; B64U70/83; Y02T50/60; Y02T50/40; Y02T50/40; Y02T50/60; B64U70/83; B64U10/16; B64U50/30,B64D17/80; B64D17/00; B64D; B64; B; B64C2025/325; B64C25/32; B64C25/00; B64C; B64D2201/00; B64U10/16; B64U10/13; B64U10/10; B64U10/00; B64U; B64U50/30; B64U50/00; B64U70/83; B64U70/80; B64U70/00; Y02T50/60; Y02T50/00; Y02T; Y02; Y; Y02T50/40,B64D17/80; B64D17/00; B64D; B64; B; B64C2025/325; B64C25/32; B64C25/00; B64C; B64D2201/00; B64U10/16; B64U10/13; B64U10/10; B64U10/00; B64U; B64U50/30; B64U50/00; B64U70/83; B64U70/80; B64U70/00; Y02T50/60; Y02T50/00; Y02T; Y02; Y; Y02T50/40,multicopter; abnormality; landing; battery; electric motor; helicopter; flight; generator; mode; detection unit,https://patents.google.com/patent/JP6425969B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6426316-B2,Mie sliding door,,Published granted patent (Second level),Japan,,,,opening; door; closing; rail; interlocking; closing door; drive; pulley; driven pulley; belt,https://patents.google.com/patent/JP6426316B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6428248-B2,Motor control device,,Published granted patent (Second level),Japan,H02P6/28; H02P21/22,H02P6/28; H02P6/00; H02P; H02; H; H02P21/22; H02P21/00,H02P6/28; H02P6/00; H02P; H02; H; H02P21/22; H02P21/00,power supply; voltage command; current; power; motor; axis; calculation unit; value; supply current; suppression,https://patents.google.com/patent/JP6428248B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6428751-B2,"Image forming apparatus, image printing method, and image printing control program",,Published granted patent (Second level),Japan,,,,image; image forming; speed; printing; page; interval; forming apparatus; print data; preparation time; forming speed,https://patents.google.com/patent/JP6428751B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6429473-B2,"Robot system, robot system calibration method, program, and computer-readable recording medium",,Published granted patent (Second level),Japan,,,,robot; calibration; point; coordinate system; marker; robot body; visual sensor; posture; vision; orientation,https://patents.google.com/patent/JP6429473B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
JP-6429674-B2,"Decorative laminated structure, touch panel and electronic device",,Published granted patent (Second level),Japan,,,,layer; refractive index; laminated structure; decorative laminated; ink layer; low refractive; decorative; ink; structure according; reflective,https://patents.google.com/patent/JP6429674B2,,,,,,,,Google Patents Public Data,LIVE_DATASET
